epoch,training_objective,train_loss,train_mae,validation_overall_proxy,validation_mae,validation_mse,validation_rmse,validation_mape_pct,validation_smape_pct,validation_wape_pct
25,overall,0.22999967906073607,2.2098597467013925,0.23596262015831204,2.4090254482627547,12.6536542651127,3.5571975296731413,29.397726175208994,29.03479222073807,22.555058499395475
26,overall,0.22959624519326297,2.205542530800469,0.2391696582044703,2.436193084272362,12.84160234832896,3.5835181523649298,29.696121003430804,29.806057795696827,22.809421781414294
27,overall,0.2294258070941097,2.203659238684218,0.2325324131736515,2.3767494211657176,12.491313667177627,3.534305259478534,28.93320676745325,28.34559124754651,22.25286672312066
28,overall,0.22939992032919554,2.2037140910704656,0.22902420509810187,2.338724853251538,12.319537687670891,3.509919897614601,29.038996288708514,27.165705626758154,21.896852902537304
29,overall,0.22924020951283072,2.2017130717925326,0.23824534642460482,2.4316283286384666,12.850330701128438,3.5847357923741656,29.507570556265012,29.509476443467243,22.76668319995506
30,overall,0.22924925651473824,2.201633063651715,0.2293326298039713,2.3367896091086204,12.306815925702134,3.5081071713535397,28.880086825821767,27.569574436021803,21.87873373119954
31,overall,0.2290929113466715,2.200114752145704,0.23254426510427273,2.375409442054263,12.521594405084699,3.538586498177584,29.083964725642947,28.170981761336396,22.240320858456332
32,overall,0.22904238372802188,2.1997016535864935,0.23247597383280474,2.3635010823068203,12.437920521821322,3.526743614415616,29.2007204273092,28.391239010324533,22.128826083285276
33,overall,0.2289846474294127,2.1991265623020553,0.23436142720284295,2.3851625592409182,12.521797352421519,3.5386151743897667,29.1084111750471,29.05382539264256,22.331636676168063
34,overall,0.2292442736893312,2.201325787711389,0.2312979446636474,2.358286998244482,12.38041717983328,3.518581700036718,28.77425213550719,28.315236549037365,22.080008014081557
35,overall,0.22873785589978457,2.196356078876526,0.24299640371068468,2.4643133116359897,13.00718290926808,3.6065472282042945,30.100045545334954,30.86825317331651,23.07270392053006
36,overall,0.22860856214271516,2.19470504824102,0.2413137536345111,2.4553401513059967,12.950418699729829,3.59866901780781,29.767850564322586,30.462746233854638,22.988690629465243
37,overall,0.2287104088825868,2.1961832737458393,0.23638821937368792,2.4075561520923663,12.654167664674567,3.557269692429092,29.50025948383518,29.21418481419405,22.541301873827262
38,overall,0.22845020367927157,2.193248287235885,0.23126993190170966,2.361336365226855,12.402583738482694,3.521730219435142,29.218994895828537,27.755431686893502,22.108558418446588
39,overall,0.22856785614739034,2.1944935586717396,0.2313817914795209,2.3575061838900218,12.409044754500187,3.5226474070647757,29.326602146784953,27.774671188421117,22.072697458912987
40,overall,0.22889074341811128,2.1976415209753815,0.23648858665765785,2.4035194758316525,12.677713594747729,3.560577705197252,29.445719919958652,29.361119900326155,22.503507557760912
41,overall,0.22832568013722682,2.192088101464585,0.23313461202663607,2.379963998934831,12.548992811517115,3.542455759994345,29.302528448227356,28.170658084170974,22.282963951726316
42,overall,0.22877579427325304,2.196215352378487,0.2326381483220065,2.3655919235719938,12.441601166984839,3.527265395031233,29.09366079665231,28.54962639865899,22.148402068704172
