epoch,training_objective,train_loss,train_mae,validation_overall_proxy,validation_mae,validation_mse,validation_rmse,validation_mape_pct,validation_smape_pct,validation_wape_pct
42,wape,0.08440019011049342,223.7002848919173,244127252.57448542,228.3574981689453,2003617.5,1415.4919639475174,146476351488.0,17.934734344482422,10.882832527160645
43,wape,0.08406319875914352,223.95124475005875,244376180.1483688,231.01934814453125,1993902.75,1412.0562134702711,146625708032.0,18.057592391967773,11.009688377380371
44,wape,0.08378669790979615,223.07929338727678,241726313.9043549,227.06689453125,1888168.875,1374.1065733777712,145035788288.0,16.53836441040039,10.82132625579834
45,wape,0.08392536929227355,222.84776341717944,244401001.90566805,229.2412872314453,1925899.75,1387.7679020643186,146640601088.0,16.93490219116211,10.924951553344727
46,wape,0.0838839026994275,222.66261484246505,245379918.6014929,230.96380615234375,1946323.25,1395.1068955460007,147227951104.0,18.166601181030273,11.007040977478027
47,wape,0.08402053778220836,223.47354872854132,242486176.5218372,230.935791015625,1962805.0,1401.0014275510214,145491705856.0,18.296173095703125,11.005705833435059
48,wape,0.08416464672725003,222.9033807166537,244340790.7065723,229.46041870117188,2004436.125,1415.7811006649297,146604474368.0,17.077808380126953,10.935393333435059
49,wape,0.08385767559695961,222.53194186561987,245319215.88088274,228.86810302734375,1943722.5,1394.1744869276586,147191529472.0,18.012807846069336,10.90716552734375
50,wape,0.08324587783755216,222.22866555120711,241719077.6382906,228.28102111816406,1934119.125,1390.7261143014464,145031446528.0,16.560073852539062,10.87918758392334
51,wape,0.08411305657118782,222.60058569657176,242476946.86828998,230.47471618652344,2012805.0,1418.7335902134691,145486168064.0,17.97173309326172,10.983733177185059
52,wape,0.08371082061999723,222.13598703943697,244238527.24101374,228.5651397705078,1988361.125,1410.092594477398,146543116288.0,17.905052185058594,10.892727851867676
53,wape,0.08368447053813396,221.84713052161655,243206499.0803167,227.61878967285156,1937495.75,1391.939564061601,145923899392.0,17.822450637817383,10.847627639770508
54,wape,0.0833027265181667,221.03863256927718,247992565.85467908,231.09730529785156,1978497.25,1406.5906476299351,148795539456.0,17.91031837463379,11.013402938842773
55,wape,0.08306905241837179,220.99197011388335,243554167.5605285,228.04379272460938,1966444.75,1402.299807459161,146132500480.0,17.7690486907959,10.867881774902344
56,wape,0.08333782392897104,221.34244913660493,245659566.17505166,230.7548065185547,1984484.125,1408.7171912772271,147395739648.0,18.137710571289062,10.99708080291748
